Row ID,Order Priority,Discount offered,Unit Price,Freight Expenses,Customer ID,Name of customer,Freight Mode,Segment,Product Type,Product Sub-Category,Product Container,Product Base Margin,State,City,Region,Country,ZIP Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Target,Order ID
19742,High,0.02,120.98,9.07,3254,Zoovu,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.35,Uttar Pradesh,Pilibhit,North,India,,08-04-2011,08-04-2011,214.338,6,718.47,160,90489
19743,Critical,0.1,100.98,57.38,3254,Zoovu,Delivery Truck,Restaurant Chain,Preserved Food,Pickle,Jumbo Box,0.78,Uttar Pradesh,Pilibhit,North,India,,08-04-2011,08-06-2011,5273.286,6,602.6,1500,90489
19744,High,0.09,59.76,9.71,3254,Zoovu,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Small Box,0.57,Uttar Pradesh,Pilibhit,North,India,,08-04-2011,08-05-2011,271.818,14,826.78,,90489
23010,Not Specified,0.02,55.94,6.55,3258,Thoughtblab,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Box,0.68,Madhya Pradesh,Vidisha,West,India,,3/21/2010,3/23/2010,401.85,11,646.88,250,88824
23523,Low,0.02,81.94,55.81,3258,Thoughtblab,Delivery Truck,Personel Usage,Preserved Food,Pickle,Jumbo Box,0.6,Madhya Pradesh,Vidisha,West,India,,9/27/2011,10-02-2011,-624.29,12,1047.19,1500,88829
22498,Low,0.06,417.4,75.23,3258,Thoughtblab,Delivery Truck,Personel Usage,Preserved Food,Jams,Jumbo Box,0.79,Madhya Pradesh,Vidisha,West,India,,02-05-2012,02-09-2012,9.93,11,4681.37,,88830
24111,Not Specified,0.1,199.99,24.49,3258,Thoughtblab,Regular Air,Personel Usage,Canned Foods,Wild Berry,Large Box,0.46,Madhya Pradesh,Vidisha,West,India,,07-10-2012,07-12-2012,988.199,11,1988.06,5000,88832
24112,High,0.03,6.48,7.37,3258,Thoughtblab,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.37,Madhya Pradesh,Vidisha,West,India,,07-10-2012,07-12-2012,-50.27,5,36.4,64,88832
23621,High,0.03,6.48,6.6,3258,Thoughtblab,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.37,Madhya Pradesh,Vidisha,West,India,,02-02-2013,02-03-2013,-130.5,12,78.59,64,88833
22634,High,0.05,6.48,8.73,3258,Thoughtblab,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.37,Madhya Pradesh,Vidisha,West,India,,9/16/2013,9/16/2013,-151.6988,18,119.86,64,88834
25658,High,0.08,4.76,0.88,3259,Kazu,Express Air,Personel Usage,Processed Meat,Smoked Salmon,Wrap Bag,0.39,Maharashtra,Chandrapur,West,India,,07-03-2011,07-05-2011,10.2741,3,14.89,64,88828
26044,High,0.04,4.91,5.68,3272,LiveZ,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.36,Uttar Pradesh,Ghazipur,North,India,,10-04-2011,10-11-2011,-554.631,14,73.09,160,86236
26045,High,0.06,15.99,13.18,3272,LiveZ,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.37,Uttar Pradesh,Ghazipur,North,India,,10-04-2011,10-04-2011,-1.862,15,244.8,160,86236
26046,High,0.04,6.54,5.27,3272,LiveZ,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.36,Uttar Pradesh,Ghazipur,North,India,,10-04-2011,10-04-2011,5050.5402,22,141.92,160,86236
25927,Medium,0.02,9.98,12.52,3272,LiveZ,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Small Box,0.57,Uttar Pradesh,Ghazipur,North,India,,08-03-2012,08-04-2012,-64.05,20,203.67,1000,86238
25373,Low,0.03,90.97,14,3272,LiveZ,Delivery Truck,Restaurant Chain,Canned Foods,Compote,Jumbo Drum,0.36,Uttar Pradesh,Ghazipur,North,India,,3/28/2013,3/28/2013,7.6551,3,287.45,85,86242
26047,High,0.09,6.48,6.6,3272,LiveZ,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.37,Uttar Pradesh,Ghazipur,North,India,,10-04-2013,10-06-2013,-33.11,13,82.53,64,86246
18072,High,0.09,4.98,4.86,3274,Vipe,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.38,Maharashtra,Chandrapur,West,India,,10/30/2012,10/30/2012,-22.3452,4,21.65,64,86239
18073,High,0.03,5.78,5.37,3274,Vipe,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.36,Maharashtra,Chandrapur,West,India,,10/30/2012,11-01-2012,-15.7248,3,20.85,64,86239
18544,High,0.02,15.99,13.18,3274,Vipe,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,0.37,Maharashtra,Chandrapur,West,India,,10-05-2013,10-05-2013,-30.7395,2,41.69,80,86247
18545,Critical,0.0001,125.99,7.69,3274,Vipe,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,0.58,Maharashtra,Chandrapur,West,India,,10-05-2013,10-06-2013,600.417,13,1489.64,1800,86247
19047,High,0.02,13.48,4.51,3275,Leenti,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Small Box,0.59,Maharashtra,Shirdi,West,India,,3/21/2010,3/23/2010,34.52,9,127.12,,86233
19232,Low,0.04,449.99,24.49,3275,Leenti,Regular Air,Stand Alone Restaurants,Canned Foods,Wild Berry,Large Box,0.52,Maharashtra,Shirdi,West,India,,07-01-2010,07-05-2010,3576.8841,12,5183.89,5000,86234
19233,High,0.01,5.84,1.2,3275,Leenti,Regular Air,Stand Alone Restaurants,Processed Meat,Foie Gras,Wrap Bag,0.55,Maharashtra,Shirdi,West,India,,07-01-2010,07-10-2010,20.38,6,36.09,,86234
19035,Medium,0.07,92.23,39.61,3275,Leenti,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Medium Box,0.67,Maharashtra,Shirdi,West,India,,05-07-2011,05-08-2011,46.8,4,359.73,1000,86235
19036,High,0.04,4.28,6.72,3275,Leenti,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.4,Maharashtra,Shirdi,West,India,,05-07-2011,05-10-2011,-14.81,1,6.35,64,86235
18692,High,0.02,6.48,7.37,3275,Leenti,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.37,Maharashtra,Shirdi,West,India,,4/24/2013,4/27/2013,-25.95,2,15.82,64,86243
18902,Critical,0.1,30.42,8.65,3275,Leenti,Regular Air,Restaurant Chain,Canned Foods,Assorted Fruits,Small Box,0.74,Maharashtra,Shirdi,West,India,,10-12-2013,10/14/2013,-141.02,8,238.97,600,86248
18903,High,0.06,1.95,1.63,3275,Leenti,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,0.46,Maharashtra,Shirdi,West,India,,10-12-2013,10/13/2013,-16.15,11,21.06,,86248
22750,High,0.0001,120.33,19.99,3276,Thoughtbeat,Regular Air,Stand Alone Restaurants,Processed Meat,Fresh Water Eel,Small Box,0.59,Punjab,Anandpur Sahib,West,India,,02-10-2012,02-12-2012,-64.78,1,134.96,,86237
22751,Critical,0.06,205.99,8.99,3276,Thoughtbeat,Express Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,0.56,Punjab,Anandpur Sahib,West,India,,02-10-2012,02-11-2012,-620.829,2,343.3,1800,86237
25206,High,0.1,2.62,0.8,3276,Thoughtbeat,Regular Air,Restaurant Chain,Processed Meat,Tuna,Wrap Bag,0.39,Punjab,Anandpur Sahib,West,India,,01-09-2013,01-10-2013,16.1804,13,30.87,100,86240
25207,High,0.05,16.74,7.04,3276,Thoughtbeat,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Small Box,0.81,Punjab,Anandpur Sahib,West,India,,01-09-2013,01-11-2013,-58.9496,1,17.79,,86240
22800,High,0.06,6.75,2.99,3276,Thoughtbeat,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,0.35,Punjab,Anandpur Sahib,West,India,,02-07-2013,02-09-2013,38.743,11,73.32,80,86241
20039,High,0.06,89.83,35,3279,Dabshots,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Large Box,0.83,Bihar,Sitamarhi,North,India,,04-06-2010,04-08-2010,31.11,4,366.26,,90766
20040,High,0.1,13.43,5.5,3279,Dabshots,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Small Box,0.57,Bihar,Sitamarhi,North,India,,04-06-2010,04-08-2010,358.2954,12,157.99,,90766
20041,High,0.01,125.99,7.69,3279,Dabshots,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.58,Bihar,Sitamarhi,North,India,,04-06-2010,04-06-2010,8.322,11,1212.88,1800,90766
21620,Medium,0.01,45.99,4.99,3279,Dabshots,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.56,Bihar,Sitamarhi,North,India,,9/14/2010,9/16/2010,24.018,3,125.19,1800,90767
22869,High,0.1,4.91,5.68,3279,Dabshots,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.36,Bihar,Sitamarhi,North,India,,09-03-2012,09-04-2012,340.9074,2,12.39,160,90769
21480,Critical,0.0001,100.98,56.22,3279,Dabshots,Delivery Truck,Restaurant Chain,Preserved Food,Pickle,Jumbo Box,0.6,Bihar,Sitamarhi,North,India,,2/17/2013,2/19/2013,-319.5367,4,431.11,1500,90770
21481,Critical,0.06,14.58,57.4,3279,Dabshots,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Small Box,0.48,Bihar,Sitamarhi,North,India,,2/17/2013,2/18/2013,-79.492,2,32.07,1000,90770
23022,High,0.05,363.25,19.99,3283,Youopia,Express Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Small Box,0.57,Karnataka,Koppal,South,India,,4/21/2010,4/21/2010,-269.7555,5,1867.04,200,90752
23211,High,0.03,17.48,1.99,3283,Youopia,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.45,Karnataka,Koppal,South,India,,11-10-2010,11-11-2010,710.8074,31,537.8,100,90753
21881,High,0.05,3.75,7.5,3283,Youopia,Regular Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,0.37,Karnataka,Koppal,South,India,,10/26/2012,10/29/2012,-75.95,9,35.62,200,90758
23023,Critical,0.06,7.59,4,3283,Youopia,Express Air,Hotels / Hospitals,Preserved Food,Marmalade,Wrap Bag,0.42,Karnataka,Koppal,South,India,,4/21/2013,4/21/2013,-5.152,5,37.22,1000,90759
26141,High,0.05,19.23,6.15,3284,Shuffletag,Express Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Pack,0.44,Kerala,Alappuzha,South,India,,2/20/2010,2/22/2010,-2133.278,6,119.78,1000,90751
25118,High,0.1,387.99,19.99,3284,Shuffletag,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.38,Kerala,Alappuzha,South,India,,03-12-2012,3/14/2012,179.598,6,2262.76,800,90754
25193,High,0.03,3.75,7.5,3284,Shuffletag,Regular Air,Personel Usage,Processed Meat,Oysters (Clam),Small Box,0.37,Kerala,Alappuzha,South,India,,8/24/2012,8/26/2012,155.1744,22,83.78,200,90756
24051,High,0.01,9.78,5.76,3284,Shuffletag,Regular Air,Personel Usage,Processed Meat,Caviar,Small Box,0.35,Kerala,Alappuzha,South,India,,06-10-2013,06-11-2013,661.14,1,11.89,75,90761
24052,High,0.04,21.38,8.99,3284,Shuffletag,Regular Air,Personel Usage,Processed Meat,Foie Gras,Small Pack,0.59,Kerala,Alappuzha,South,India,,06-10-2013,06-12-2013,-606.6062002,4,85.37,,90761
24053,Medium,0.01,145.98,51.92,3284,Shuffletag,Delivery Truck,Personel Usage,Preserved Food,Jams,Jumbo Box,0.69,Kerala,Alappuzha,South,India,,06-10-2013,06-12-2013,176.526,1,166.16,,90761
20350,Not Specified,0.06,1.7,1.99,3285,Shuffletag,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Pack,0.51,Jammu And Kashmir,Jammu,North,India,,01-06-2010,01-07-2010,80.0712,7,12.15,250,90750
20351,High,0.01,30.98,5.09,3285,Shuffletag,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.4,Jammu And Kashmir,Jammu,North,India,,01-06-2010,01-08-2010,896.406,9,288.42,64,90750
21098,High,0.1,29.14,4.86,3285,Shuffletag,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Wrap Bag,0.38,Jammu And Kashmir,Jammu,North,India,,9/19/2012,9/21/2012,-59.43,18,502.75,64,90757
20418,High,0.09,6.48,9.54,3285,Shuffletag,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.37,Jammu And Kashmir,Jammu,North,India,,5/25/2013,5/25/2013,-44.73,1,15.73,64,90760
20419,High,0.1,30.98,17.08,3285,Shuffletag,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.4,Jammu And Kashmir,Jammu,North,India,,5/25/2013,5/27/2013,1710.876,11,327.4,64,90760
20420,Critical,0.06,200.99,8.08,3285,Shuffletag,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.59,Jammu And Kashmir,Jammu,North,India,,5/25/2013,5/27/2013,-195.65,8,1323.27,1800,90760
5538,High,0.1,40.98,2.99,3289,Dabtype,Express Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.36,Madhya Pradesh,Rewa,West,India,,9/26/2011,9/27/2011,112.0555,16,663.96,75,39238
5391,High,0.09,2.88,0.7,3289,Dabtype,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.56,Madhya Pradesh,Rewa,West,India,,10/31/2011,11-02-2011,15,83,236.19,,38337
66,High,0.02,3.69,0.5,3289,Dabtype,Regular Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,0.38,Madhya Pradesh,Rewa,West,India,,1/24/2012,1/26/2012,-0.048,4,14.96,200,386
67,High,0.09,3.85,0.7,3289,Dabtype,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.44,Madhya Pradesh,Rewa,West,India,,1/24/2012,1/26/2012,-2.544,4,15.69,,386
3349,High,0.05,6.48,5.84,3289,Dabtype,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.37,Madhya Pradesh,Rewa,West,India,,03-04-2012,03-07-2012,-41.99,21,140.9,64,23968
5761,High,0.03,7.4,1.71,3289,Dabtype,Express Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Wrap Bag,0.4,Madhya Pradesh,Rewa,West,India,,09-02-2012,09-03-2012,42.86,41,304.04,64,40896
1713,Critical,0.05,15.23,27.75,3289,Dabtype,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.76,Madhya Pradesh,Rewa,West,India,,12/20/2012,12/22/2012,11.65095,70,1078.42,,12320
2570,Low,0.1,8.33,1.99,3289,Dabtype,Express Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.52,Madhya Pradesh,Rewa,West,India,,12/30/2012,12/30/2012,21.68,72,565.16,100,18534
2532,High,0.09,207.48,0.99,3289,Dabtype,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Small Box,0.55,Madhya Pradesh,Rewa,West,India,,04-12-2013,04-12-2013,2164.64,35,6608.24,200,18373
1633,Not Specified,0.06,150.98,39.25,3289,Dabtype,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.75,Madhya Pradesh,Rewa,West,India,,7/31/2013,08-01-2013,25.20675,1,148.34,,11808
1642,Medium,0.0001,30.42,8.65,3289,Dabtype,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.74,Madhya Pradesh,Rewa,West,India,,09-09-2013,09-11-2013,-82.13,2,80.58,100,11874
1643,High,0.07,39.98,9.83,3289,Dabtype,Regular Air,Hotels / Hospitals,Processed Meat,Caviar,Small Box,0.4,Madhya Pradesh,Rewa,West,India,,09-09-2013,09-09-2013,179.37,42,1629.12,75,11874
18384,High,0.05,279.81,23.19,3302,Mynte,Delivery Truck,Restaurant Chain,Processed Meat,Jelly Fish,Jumbo Drum,0.59,Kerala,Alappuzha,South,India,,10/16/2012,10/18/2012,16332.414,15,4158.38,200,87802
18385,High,0.02,65.99,8.99,3302,Mynte,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.55,Kerala,Alappuzha,South,India,,10/16/2012,10/17/2012,974.2194,18,1042.65,1800,87802
23198,High,0.04,33.89,5.1,3303,Aivee,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Small Box,0.6,Kerala,Ponnani,South,India,,07-07-2010,07-12-2010,68.676,6,200.64,,87795
22761,High,0.0001,7.04,2.17,3303,Aivee,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.38,Kerala,Ponnani,South,India,,4/29/2011,4/30/2011,-25.9,5,36.16,64,87797
21557,High,0.0001,80.98,4.5,3303,Aivee,Regular Air,Restaurant Chain,Processed Meat,Jelly Fish,Small Box,0.59,Kerala,Ponnani,South,India,,12-03-2011,12-05-2011,971.7948,14,1156.4,200,87799
21558,High,0.06,2.1,0.7,3303,Aivee,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,0.57,Kerala,Ponnani,South,India,,12-03-2011,12-05-2011,22.164,11,23.35,,87799
24943,High,0.1,54.96,10.75,3303,Aivee,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.36,Kerala,Ponnani,South,India,,03-07-2012,03-12-2012,102.78,9,461.46,64,87801
21728,High,0.06,40.98,7.47,3303,Aivee,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.37,Kerala,Ponnani,South,India,,9/29/2013,10-01-2013,-162.428,15,593.38,160,87803
21219,High,0.01,5.81,3.37,3321,Photobug,Regular Air,Stand Alone Restaurants,Processed Meat,Tuna,Wrap Bag,0.54,Karnataka,Chitradurga,South,India,,04-09-2012,04-12-2012,-269.4888,7,41.65,100,90107
21460,High,0.09,15.67,1.39,3321,Photobug,Regular Air,Stand Alone Restaurants,Processed Meat,Caviar,Small Box,0.38,Karnataka,Chitradurga,South,India,,4/15/2012,4/16/2012,-1.3202,13,187.23,75,90108
21461,High,0.0001,2.88,0.7,3321,Photobug,Regular Air,Stand Alone Restaurants,Processed Meat,Foie Gras,Wrap Bag,0.56,Karnataka,Chitradurga,South,India,,4/15/2012,4/17/2012,-56.35,6,17.48,,90108
20488,High,0.0001,8.74,8.29,3325,Twitterworks,Regular Air,Personel Usage,Processed Meat,Caviar,Small Box,0.38,Chhattisgarh,Durg,North,India,,6/24/2010,6/26/2010,-79.4,14,131.62,75,90986
23476,High,0.07,5.58,1.99,3325,Twitterworks,Regular Air,Personel Usage,Processed Meat,Foie Gras,Wrap Bag,0.46,Chhattisgarh,Durg,North,India,,10/24/2010,10/26/2010,23.046,23,121.46,,90987
21998,High,0.09,85.99,0.99,3325,Twitterworks,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Wrap Bag,0.55,Chhattisgarh,Durg,North,India,,6/22/2011,6/24/2011,-270.1248,2,134.36,1800,90989
25134,High,0.08,10.23,4.68,3325,Twitterworks,Regular Air,Personel Usage,Processed Meat,Pacific Squid,Small Pack,0.59,Chhattisgarh,Durg,North,India,,8/31/2011,8/31/2011,-26.052,17,168.55,55,90990
23460,High,0.05,3.28,5,3325,Twitterworks,Regular Air,Personel Usage,Processed Meat,Foie Gras,Wrap Bag,0.56,Chhattisgarh,Durg,North,India,,08-05-2012,08-05-2012,-40.5236,11,39.52,,90992
23475,High,0.02,14.45,7.17,3325,Twitterworks,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.38,Chhattisgarh,Durg,North,India,,10/24/2013,10/25/2013,28.458,13,197.03,800,90993
21588,High,0.09,5.98,4.69,3331,Miboo,Regular Air,Hotels / Hospitals,Processed Meat,Fresh Water Eel,Small Box,0.68,Punjab,Hoshiarpur,West,India,,01-05-2010,01-06-2010,-781.1342,11,65.85,,86283
23294,High,0.02,4,1.3,3331,Miboo,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Wrap Bag,0.37,Punjab,Hoshiarpur,West,India,,07-09-2010,07-09-2010,-23.296,12,50.71,64,86284
20042,Medium,0.02,15.98,4,3331,Miboo,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.37,Punjab,Hoshiarpur,West,India,,7/18/2011,7/18/2011,31.4874,14,227.04,100,86286
20706,High,0.08,2.62,0.8,3331,Miboo,Regular Air,Hotels / Hospitals,Processed Meat,Tuna,Wrap Bag,0.39,Punjab,Hoshiarpur,West,India,,10/30/2012,11-03-2012,-158.312,13,33.3,100,86287
20707,High,0.05,33.89,5.1,3331,Miboo,Regular Air,Hotels / Hospitals,Processed Meat,Fresh Water Eel,Small Box,0.6,Punjab,Hoshiarpur,West,India,,10/30/2012,10/30/2012,1055.832,4,138.78,,86287
24197,High,0.04,73.98,14.52,3331,Miboo,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.65,Punjab,Hoshiarpur,West,India,,02-08-2013,02-09-2013,583.8966,13,936.28,100,86288
23293,High,0.04,3.81,5.44,3331,Miboo,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.36,Punjab,Hoshiarpur,West,India,,07-09-2013,07-11-2013,-341.044704,2,9.64,75,86289
21429,High,0.08,6.48,8.4,3338,Photobean,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.37,Uttar Pradesh,Rae Bareli,North,India,,05-07-2010,05-07-2010,58.812,7,45,64,85979
22076,High,0.02,6.48,6.35,3338,Photobean,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.37,Uttar Pradesh,Rae Bareli,North,India,,01-03-2011,01-05-2011,-1.722,11,73.57,64,85982
22077,High,0.06,5.84,1,3338,Photobean,Regular Air,Personel Usage,Processed Meat,Foie Gras,Wrap Bag,0.38,Uttar Pradesh,Rae Bareli,North,India,,01-03-2011,01-04-2011,-160.8684,6,33.53,,85982
22078,High,0.04,24.98,8.79,3338,Photobean,Regular Air,Personel Usage,Processed Meat,Fresh Water Eel,Small Box,0.66,Uttar Pradesh,Rae Bareli,North,India,,01-03-2011,01-03-2011,51.306,10,246.75,,85982
21489,High,0.04,3.69,2.5,3338,Photobean,Regular Air,Personel Usage,Processed Meat,Caviar,Small Box,0.39,Uttar Pradesh,Rae Bareli,North,India,,3/19/2013,3/20/2013,-124.18,12,45.71,75,85986
20673,High,0.06,37.7,2.99,3338,Photobean,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.35,Uttar Pradesh,Rae Bareli,North,India,,9/23/2013,10-02-2013,1131.8481,11,413.21,800,85989
20674,High,0.07,8.56,5.16,3338,Photobean,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Wrap Bag,0.38,Uttar Pradesh,Rae Bareli,North,India,,9/23/2013,9/30/2013,720.123,23,195.01,64,85989
25613,High,0.03,2.61,0.5,3339,Fatz,Regular Air,Personel Usage,Processed Meat,Oysters (Clam),Small Box,0.39,Uttar Pradesh,Sultanpur,North,India,,12/14/2010,12/15/2010,4.0443,7,19.02,200,85981
25614,High,0.01,11.66,7.95,3339,Fatz,Regular Air,Personel Usage,Processed Meat,Foie Gras,Small Pack,0.58,Uttar Pradesh,Sultanpur,North,India,,12/14/2010,12/15/2010,-10.3684,16,193.87,,85981
25879,High,0.01,180.98,55.24,3352,Demivee,Delivery Truck,Stand Alone Restaurants,Processed Meat,Jelly Fish,Jumbo Drum,0.57,Tamil Nadu,Salem,South,India,,01-11-2011,1/13/2011,45.3948,3,590.2,200,91299
25880,Medium,0.08,29.18,8.55,3352,Demivee,Express Air,Stand Alone Restaurants,Preserved Food,Marmalade,Small Box,0.42,Tamil Nadu,Salem,South,India,,01-11-2011,01-12-2011,224.9193,12,325.97,1000,91299
23906,High,0.1,120.98,9.07,3355,Livepath,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.35,Bihar,Araria,North,India,,2/28/2010,03-09-2010,379.3965,5,549.85,75,88587
23907,Low,0.08,8.32,2.38,3355,Livepath,Express Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.74,Bihar,Araria,North,India,,2/28/2010,03-04-2010,-41.83,6,48.99,100,88587
23908,Low,0.1,125.99,4.2,3355,Livepath,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.59,Bihar,Araria,North,India,,2/28/2010,2/28/2010,372.402,7,681.42,1800,88587
23289,Low,0.01,13.99,7.51,3355,Livepath,Regular Air,Hotels / Hospitals,Canned Foods,Compote,Medium Box,0.39,Bihar,Araria,North,India,,01-08-2011,01-08-2011,-6.008916,8,115.94,800,88591
24781,High,0.03,7.64,1.39,3355,Livepath,Regular Air,Hotels / Hospitals,Processed Meat,Caviar,Small Box,0.36,Bihar,Araria,North,India,,04-09-2013,04-10-2013,65.2878,12,94.62,75,88596
22916,High,0.01,46.89,5.1,3355,Livepath,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Medium Box,0.46,Bihar,Araria,North,India,,08-02-2013,08-04-2013,193.9452,6,281.08,200,88597
18628,High,0.07,5.34,5.63,3356,Rhynyx,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.39,Gujarat,Surendranagar,West,India,,05-04-2010,05-06-2010,-116.3455,13,66.65,75,88588
18629,Medium,0.03,160.98,30,3356,Rhynyx,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.62,Gujarat,Surendranagar,West,India,,05-04-2010,05-05-2010,1304.9,18,2934.16,1800,88588
18630,Medium,0.04,65.99,5.63,3356,Rhynyx,Express Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.56,Gujarat,Surendranagar,West,India,,05-04-2010,05-04-2010,605.0472,15,876.88,1800,88588
19531,High,0.07,7.64,1.39,3356,Rhynyx,Regular Air,Hotels / Hospitals,Processed Meat,Caviar,Small Box,0.36,Gujarat,Surendranagar,West,India,,09-07-2011,09-08-2011,91.3353,18,132.37,75,88594
